year,state_id,C-Breast Cancer Screening,C-Colorectal Cancer Screening,C-Care for Older Adults - Pain Assessment,C-Osteoporosis Management in Women who had a Fracture,C-Diabetes Care - Eye Exam,C-Diabetes Care - Kidney Disease Monitoring,C-Diabetes Care - Blood Sugar Controlled,C-Controlling Blood Pressure,C-Rheumatoid Arthritis Management,C-Reducing the Risk of Falling,C-Plan All-Cause Readmissions,C-Getting Needed Care,C-Annual Flu Vaccine,C-Getting Appointments and Care Quickly,C-Customer Service,C-Rating of Health Care Quality,C-Rating of Health Plan,C-Care Coordination,C-Complaints about the Health Plan,C-Members Choosing to Leave the Plan,C-Beneficiary Access and Performance Problems,C-Health Plan Quality Improvement,C-Plan Makes Timely Decisions about Appeals,C-Improving or Maintaining Physical Health,C-Reviewing Appeals Decisions,C-Call Center - Foreign Language Interpreter and TTY Availability,D-Call Center - Foreign Language Interpreter and TTY Availability,D-Appeals Auto-Forward,D-Appeals Upheld,D-Complaints about the Drug Plan,D-Members Choosing to Leave the Plan,D-Beneficiary Access and Performance Problems,D-Drug Plan Quality Improvement,D-Rating of Drug Plan,C-Improving or Maintaining Mental Health,D-Getting Needed Prescription Drugs,D-MPF Price Accuracy,D-Medication Adherence for Diabetes Medications,D-Medication Adherence for Hypertension (RAS antagonists),D-Medication Adherence for Cholesterol (Statins),D-MTM Program Completion Rate for CMR,C-Improving Bladder Control,C-Medication Reconciliation Post-Discharge,C-Monitoring Physical Activity,C-Adult BMI Assessment,C-Special Needs Plan (SNP) Care Management,C-Care for Older Adults - Medication Review,C-Care for Older Adults - Functional Status Assessment,C-Statin Therapy for Patients with Cardiovascular Disease,D-Statin Use in Persons with Diabetes (SUPD),Adults aged >= 18 years with arthritis who have taken a class to learn how to manage arthritis symptoms,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,Amputation of a lower extremity attributable to diabetes,Arthritis among adults aged >= 18 years,Arthritis among adults aged >= 18 years who are obese,Arthritis among adults aged >= 18 years who have diabetes,Arthritis among adults aged >= 18 years who have heart disease,Awareness of high blood pressure among adults aged >= 18 years,"Cancer of the colon and rectum (colorectal), incidence","Cancer of the colon and rectum (colorectal), mortality","Cancer of the female breast, mortality",Cholesterol screening among adults aged >= 18 years,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,Fair or poor health among adults aged >= 18 years with arthritis,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",Foot examination among adults aged >= 18 years with diagnosed diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,High cholesterol prevalence among adults aged >= 18 years,Hospitalization for acute myocardial infarction,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,Hospitalization for stroke,Hospitalization with diabetes as a listed diagnosis,Incidence of treated end-stage renal disease,Incidence of treated end-stage renal disease attributed to diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,"Invasive cancer of the female breast, incidence",Mammography use among women aged 50-74 years,Mortality due to diabetes reported as any listed cause of death,Mortality from cerebrovascular disease (stroke),Mortality from coronary heart disease,Mortality from diseases of the heart,Mortality from heart failure,Mortality from total cardiovascular diseases,Mortality with diabetic ketoacidosis reported as any listed cause of death,Mortality with end-stage renal disease,Osteoporosis-All Females,Osteoporosis-Females 65 and older,Physical inactivity among adults aged >= 18 years with arthritis,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,Prevalence of chronic kidney disease among adults aged >= 18 years,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,Severe joint pain due to arthritis among adults aged >= 18 years who have doctor-diagnosed arthritis,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,Work limitation due to arthritis among adults aged 18-64 years who have doctor-diagnosed arthritis,seasonal influenca vaccine coverage for 65 and older,american_indian_alaska_native,asian,black,hawaiian_pacific_islander,white,population,personal_income,income_per_capita
2019,KS,73.13862036499786,74.14180087768014,94.73471634208298,47.3630831643002,71.11863926910806,95.36908300937571,83.02942297431207,80.36173271046356,78.62251735520876,52.58915640347152,9.265030955702825,84.2740844794355,75.19867585726264,78.89133535874903,89.98053038674033,86.77523330393214,85.23028758725077,87.46171855433232,0.1348033931157645,10.059314189888166,,,93.69444656551002,67.46082446082445,90.72593893512811,97.66769913401355,97.28153858634072,2.656144021746247,86.8476264947761,0.0660794429357433,9.476662323470073,,,82.69412269973995,83.55560105560106,89.76503839422273,98.97129549848688,82.15068127240683,84.41072228230838,81.89914601986597,35.80118315922893,41.80856513777468,71.17494800344103,49.752202367340715,98.43364585715375,74.46220481337802,94.63513971210838,88.4671464860288,78.9836675873664,76.21394284277704,14.9,51.4,,23.8,30.2,37.6,47.9,31.6,,,,87.1,71.5,35.0,,57.8,73.9,30.9,,16.66,,,,,46.1,49.4,73.2,66.4,,,68.5,34.8,99.2,166.0,104.4,216.8,1.5,64.2,,,28.7,43.8,39.0,85.7,77.8,2.5,33.3,9.8,56.9,51.6,33.2,56.8,,45.6,67.4,0.819,2.9869,5.7404,0.0842,83.6471,2933750.0,154961.0,52820.0
2019,KY,73.32929842488201,72.79621170821892,92.58270258636152,40.590367086920416,70.16875641229672,96.69875834233453,83.11810138454818,78.96352228516479,79.61634794497138,53.6714158290985,9.652199679640221,84.8303395173551,73.34009298041858,79.18709177160542,90.23878119349006,86.66670617036478,85.93714510159786,86.61390439879322,0.1765379184711392,9.38047817533547,,,94.5874538876277,67.86238820558212,93.6477866061294,97.82554762807321,96.37588880965893,3.6221354194679605,85.68755833615634,0.09651013037445005,8.714125472875867,,,83.64149446554005,80.77303810835473,89.86518964534277,98.96197006724961,82.60050235039748,84.60157778199022,82.20021402768647,45.34233809114729,44.44602913390626,63.009423325014986,51.6943598877192,97.87950807737758,70.18709353747816,92.28096040941756,85.56170558764094,79.98901768751715,77.18001987015833,12.6,48.9,,31.7,36.3,39.5,65.3,38.0,,,,91.0,63.7,36.6,,64.9,73.6,33.0,,33.12,,,,,33.4,45.5,65.6,67.9,,,125.1,42.5,98.6,196.4,131.2,253.8,2.9,90.1,,,38.9,51.1,40.4,80.8,81.6,3.5,48.0,11.7,71.4,57.4,33.4,68.2,,52.4,59.0,0.1864,1.6359,8.1288,0.0943,86.7049,4498140.0,196250.0,43629.0
2019,LA,77.96850699484979,77.78289305384756,97.53989136393083,60.113823202360216,76.17284475717592,97.216105260238,83.19916598089708,84.46402714722933,79.63586517604904,59.463130253072094,9.726630947463176,83.80274800972714,71.93426166501774,76.3599227006685,91.26197788598812,86.95241529589802,87.43533269841856,87.20140051101392,0.13288346848387902,6.959390111973074,,,94.98069788382217,65.81103395728688,92.73103902814866,97.60220994475138,97.25140813632855,2.048735249958473,86.03894518955998,0.09078642697832386,7.70779657843468,,,84.56159578637053,81.14051280081188,89.76235600717969,98.97051042626718,81.39307318536389,83.79480166364826,81.4899279612568,53.03729178190662,45.53741678707813,72.26113797684103,50.822868027110246,98.73821477995273,73.54457567150047,96.0977762955637,93.50147007524792,80.27826143250859,77.6530561231319,14.3,57.1,,25.7,31.3,30.3,44.4,37.7,,,,90.2,69.4,37.7,,68.3,66.2,34.6,,33.81,,,,,38.4,44.8,68.4,66.0,,,73.3,44.1,92.6,207.8,107.4,264.0,1.4,53.1,,,35.1,52.0,49.4,84.9,79.5,3.8,35.0,11.4,73.0,59.9,46.3,60.4,,46.4,55.1,0.6144,1.7533,32.3528,0.0209,61.8394,4664560.0,222060.0,47606.0
2019,MA,82.05559077993485,78.83938689451809,98.57339311728728,42.600719475456316,82.97716118340496,97.56201335842651,85.69653023090419,80.29318425034134,79.4228420124791,62.50283304650625,9.561981357472154,84.25199185478162,78.30740819017139,80.3155097974095,91.02893766626745,87.21924995555018,87.75049733468863,86.41354092234198,0.0699022439606963,4.333725833559776,,,98.93984704250764,68.97028030723482,96.06433033971105,94.3061596383528,96.15509155806623,2.034348572080705,86.5534952201668,0.05154677483461952,6.6401783450888,,,83.29203969918657,82.56500990085442,90.08029168355561,98.96443745270146,83.71849000079612,85.83935421664958,83.15448320328356,40.663769828125936,48.42874448968604,67.03161807379675,57.34410192928957,97.18955077174938,92.85174561965388,94.17882468979043,98.01915391722832,84.32713613061313,78.90328484192048,15.5,,,22.2,29.3,35.0,33.7,25.6,,,,91.7,,26.9,,,,27.2,,28.69,,,,,37.5,61.8,64.2,72.6,,,45.5,26.7,63.0,127.2,86.3,168.2,1.1,54.9,,,29.5,67.7,43.8,79.4,77.7,2.1,33.1,7.4,59.1,51.8,25.8,54.5,,35.1,71.3,0.2593,6.861,7.8873,0.0435,76.9733,7016620.0,506614.0,72202.0
2019,MD,83.29344933469805,84.00367718726187,96.91733870967742,68.59166092350104,82.36483014053057,97.41957149692534,86.00615818107711,83.95095404341188,81.87418187623051,57.90317035566819,10.220643836255855,83.61894515031652,78.6947418234417,78.09886871969785,89.85246033375894,86.10907435020582,86.17727260551622,84.61151637990304,0.17215270516932782,4.841296142054618,,,97.27073023643555,66.89763561924258,92.14513382642474,97.62150710500143,95.8658624510112,5.474602506350075,86.70993960736337,0.07419497053676875,8.382425033646957,,,82.90513848063686,81.31924257932447,89.76819488365398,98.99413370920647,82.02414253649668,84.30037710897538,81.76958657053298,33.71094388476316,44.14975215698793,62.514171172851015,59.934829608889046,98.98908362721296,72.42810667155425,94.43548387096774,93.09814882697947,79.86638824292471,77.4004477106967,19.3,53.9,,21.7,29.4,32.8,38.1,31.7,,,,93.2,68.3,25.9,,77.0,73.6,31.6,,17.5,,,,,38.7,55.2,73.9,69.2,,,75.2,41.8,86.8,159.3,76.8,217.9,2.0,58.4,,,24.6,40.3,57.2,85.3,81.0,2.5,28.5,9.8,59.8,50.0,30.5,60.8,,44.5,67.2,0.317,6.3879,30.2705,0.0406,54.5333,6163630.0,381397.0,61879.0
2019,ME,80.23420514476375,77.82796547078843,97.2684075421522,37.70988647289402,80.78779069767442,95.78748050198526,86.20977205048213,80.01533505497724,81.56226224602015,50.24545258852653,8.971492280084572,85.26758251022781,77.27608423630893,81.29921993557147,92.31789164295343,87.72009974885297,88.16992802818527,86.95037405819866,0.08698223908111173,5.132781480431083,,,98.09050453623244,69.66894651156446,93.50287103318914,95.75955364654828,95.46995872066567,5.2133419710097995,89.02716054804145,0.06945967284800386,7.8325875348005445,,,83.61078209478126,83.8187887111297,90.43237247831834,98.95472274588832,83.43076362458498,85.47307879180501,82.98383408280479,43.04139201554782,46.23416287558664,63.971719015882016,51.87590140996664,97.88622908394781,75.447,98.00097878077158,95.82950747012872,81.88970204808228,77.82717224066727,13.3,47.6,,27.7,33.4,42.0,44.4,31.5,,,,88.0,61.6,37.4,,76.1,67.2,28.3,,20.8,,,,,33.8,47.7,67.9,71.6,,,64.2,31.4,77.5,142.4,99.8,187.6,1.4,48.2,,,35.6,46.0,41.9,83.8,84.9,2.5,46.2,8.7,62.0,49.1,28.4,52.1,,46.9,67.7,0.7007,1.1399,1.6354,0.0165,93.9797,1357490.0,67855.5,49986.0
2019,MI,80.04252472149206,77.88792840155213,89.22952875204625,51.449550086802105,78.94372011515834,96.38763549881087,86.20298785830516,78.06683690073852,79.42208284823676,51.52446864438603,9.3429783569076,84.11417448992364,75.85073601201653,78.32715734134435,88.86348103642509,86.21540868694454,84.9109838527976,86.02306796845663,0.08907469019902364,3.5576930779822256,,,96.55009588525517,67.25389785955689,92.49405613832056,97.04402376734076,95.079154652123,3.353201826328608,86.47434450195368,0.06268115040004119,5.975111064756818,,,83.33603458952514,85.05483414695206,89.81947803725875,98.97332172831248,82.53898806100437,85.26636140155226,82.0849980100537,51.01857318224443,48.63925092509378,58.38294029290274,52.55265615220929,99.35899862310677,51.63526764185822,91.36028003204346,78.34084497231026,79.06868535076515,77.24448459340513,14.8,58.4,,27.7,33.1,36.6,62.4,31.9,,,,92.1,71.2,33.4,,78.5,81.0,30.3,,38.07,,,,,34.9,36.1,59.8,62.4,,,66.6,39.3,109.1,193.8,99.9,250.0,1.2,54.9,,,27.7,50.3,38.6,80.4,79.9,3.0,32.4,9.6,59.7,51.1,34.2,56.8,,45.6,69.8,0.5786,3.2766,13.7287,0.0208,78.2245,10078200.0,492022.0,48820.0
2019,MN,76.97842705480065,76.32816164491469,96.12638199106541,34.86440759819704,78.36337209302326,94.40774886585231,86.8317914495945,80.80731897827046,84.6198739502512,54.43274437386345,10.02181104660591,85.41853711007529,78.1674883470778,81.8732946396558,90.76353683529285,87.48005781642166,88.13455763714593,87.84061939763356,0.08102740172781807,3.736445894913935,,,91.9079368155829,69.12661539466895,92.6878871685539,94.54597778659262,96.77122223276169,2.374318200405063,83.52121932825975,0.05916650630926208,5.597930284294322,,,82.88347263083222,84.58902331576445,90.45421787545207,98.58327919515803,85.9796265527336,87.39855523233864,85.65106715520764,50.258876891435285,45.63713730634176,61.42371095489535,52.179549638669876,95.62126054030828,79.70706717079774,92.82223165040305,87.48389028925104,82.94661158499011,80.46988868792707,18.2,63.9,,19.5,24.6,24.5,34.5,26.3,,,,88.3,72.3,26.5,,72.9,69.1,26.1,,29.03,,,,,39.4,53.1,64.1,69.5,,,87.9,33.0,58.4,116.7,108.7,166.2,2.0,58.6,,,23.8,36.1,43.3,79.3,79.3,2.2,31.5,7.8,53.7,49.1,22.1,54.3,,36.7,67.3,1.018,5.0647,6.5659,0.0488,82.0548,5686730.0,329524.0,57946.0
2019,MO,75.54475639947293,75.83886622156281,94.74969918275083,45.970577105491536,74.03784096096781,96.0824987636004,83.3144544624515,76.61513272270885,79.29927656219672,54.101746176671995,9.04488936074566,84.77865100572043,75.2759789282159,79.09492543427213,90.45471757426803,86.88291680360469,86.23564056032656,87.13657126254472,0.11825636745796242,8.017150289127292,,,96.75811920441123,67.33062587047144,92.09678244692807,98.02805266348184,96.99986930438054,1.7075392779151477,89.48606371104384,0.0765173829734805,8.231369836678978,,,83.8497594646361,82.93752398699452,90.18528875935623,98.98769109832946,82.19477831026367,84.50390566504635,81.94903465554212,43.63872890383302,42.27512995987623,64.36947186715362,49.46431560526516,98.71674322833448,64.87072357452485,94.15070770300817,87.77968353329855,78.03172838266309,76.7458034872161,13.3,66.1,,24.1,30.1,37.1,43.9,28.0,,,,87.9,63.2,33.9,,66.3,66.9,30.6,,31.45,,,,,55.4,56.2,71.1,69.8,,,58.8,37.7,99.3,187.0,99.4,238.1,1.3,61.0,,,34.6,58.0,46.3,86.2,83.6,2.8,34.9,9.0,60.9,51.3,34.7,57.3,,45.8,63.8,0.4157,2.0718,11.4553,0.1664,81.8411,6143410.0,300546.0,48922.0
2019,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,0.7,91.0,0.04,8.0,,,82.0,,90.0,99.0,82.0,85.0,82.0,4.0,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,MS,73.52476753280612,72.62746154514643,90.8151809140277,48.22057877813505,72.93103328408795,96.36592508907621,77.52919092726167,72.10229425567046,76.51930998522639,58.816946206656816,10.381567741374816,83.01928391413922,68.23184148779004,77.06954027982967,90.95154506437768,85.29709741896237,85.3334144433823,86.06425653949769,0.18480238115929437,10.431493873294515,,,95.13071174067959,66.63341444338229,93.32320326757626,97.22032054160478,97.073398196105,4.0197177218459945,86.44614923319372,0.08529388020593066,9.66151395158218,,,82.85197580868378,81.25353263231077,89.79847489528167,98.95901705471384,81.55420721289128,83.64763584616306,81.1772965703996,38.87558660581471,42.99818371426088,63.14047101764144,51.729512470670024,98.66430868167203,72.35446030874367,88.76619989017024,84.33311977545915,78.40418006430868,76.81293088758814,20.4,,,26.8,32.2,45.0,47.7,41.2,,,,90.0,,40.5,,,,32.7,,24.61,,,,,37.9,42.8,67.1,65.1,,,118.5,52.1,109.7,226.7,143.9,299.6,1.6,68.2,,,41.5,31.7,35.1,74.1,69.4,2.7,37.3,13.4,68.4,56.7,45.4,67.4,,47.4,62.2,0.4917,1.0468,37.989,0.0059,58.027,2968980.0,116336.0,39184.0
2019,MT,74.42920071047958,74.941243339254,98.0,36.377987810684694,71.98065127294257,95.61546477205447,83.62112492599171,80.55803433984606,80.5668601884458,51.50711663706335,9.54454173408204,83.41998815867377,75.3203315571344,78.77783303730018,88.49927767910006,86.14749555950266,82.52587329780935,87.39237418590882,0.16768028419182948,8.908668032075537,,,86.71069287141906,70.46590882178803,81.68908822689636,97.98635879218473,98.16488138710812,1.7116586269896559,85.3484162597334,0.07659448482538347,9.01506046497791,,,82.6463834597337,82.5126110124334,89.55421195830759,98.89685953095837,82.98137511336601,85.12725910542711,82.72310432302415,39.22447128718077,45.28699914342819,64.31554766133807,51.51211367673179,95.97127294256957,77.0,97.0,96.0,81.56410012372704,76.66809058766314,16.9,52.1,,25.8,34.1,41.1,58.6,26.1,,,,84.5,66.2,30.9,,68.6,60.9,25.5,,11.77,,,,,29.4,47.7,67.4,68.8,,,68.2,28.8,88.3,157.1,99.1,199.9,1.6,51.4,,,22.6,59.4,35.3,83.5,84.0,2.1,28.8,6.4,58.7,48.0,21.4,51.8,,43.7,62.6,6.3253,0.8353,0.7286,0.021,87.9905,1075460.0,53612.6,49851.0
2019,NC,78.99671698943207,78.36556195361909,97.11969790509116,47.49226975945271,75.4275899520073,96.77336728320088,86.10546117328643,78.34986523533983,80.57764782326186,54.98983242272858,9.268234340744813,84.42059718221974,75.07439789229805,79.0693727448947,91.44493859758089,86.64133534011827,86.54216703884632,86.84004749262623,0.10527259650171795,6.5541892873597085,,,96.77171693490382,66.96164900424695,93.29841112717494,96.52536624179413,96.69962817552886,2.720119686214203,88.29996750369075,0.07547593381977179,7.921669548297579,,,83.53317671489114,82.01924930656735,89.7702395332959,98.86601906754399,82.13312568844648,84.41629096677413,81.60012806114617,48.170164446132176,43.66907911227797,63.87058436128406,52.14305232402798,98.48852175847094,67.72287936782318,96.0305099394987,93.90054739268223,79.49048434268812,76.90584273929659,21.7,50.3,,24.5,31.5,39.6,46.6,32.4,,,,90.1,68.3,32.6,,79.7,68.2,31.3,,29.89,,,,,45.1,49.3,69.9,81.5,,,68.1,41.5,80.2,154.7,102.6,212.1,1.4,64.9,,,28.6,40.4,35.4,76.6,83.2,3.6,37.4,10.6,62.7,46.8,33.0,57.1,,40.8,71.9,1.2081,2.9548,21.4861,0.0656,68.1203,10370600.0,500497.0,48261.0
2019,ND,75.8981967285393,70.80895904060668,,22.36687094925268,80.21793571712006,92.04655879370398,83.9798950663551,81.25748423790839,85.1488470525991,50.54168687447643,9.87677970489257,84.86142586305718,77.7995679202857,80.56536307922931,90.39431279620852,87.01349146863014,87.68793263083639,87.00701027291565,0.06758917155328249,3.2054297842235586,,,99.14373263965433,66.51029496053965,97.95564569463427,97.90469061876247,96.24079268222876,1.8003827949689806,84.69427789302189,0.045643020120307,6.97201695027228,,,82.57578586110012,82.73114060226621,89.83336161867587,98.99350134877668,83.92061247195036,86.01859289849334,83.79504440798777,37.47272350134827,50.104713196067195,70.80585037535594,51.679335126317184,95.394779771615,,,,80.91043230649754,78.00509136165638,13.5,42.4,,24.6,31.4,29.4,39.2,28.4,,,,85.8,67.4,25.7,,60.0,56.7,25.4,,16.96,,,,,42.1,32.6,68.5,72.2,,,70.9,31.7,82.6,147.7,104.5,198.6,,70.8,,,27.7,61.1,57.1,84.4,81.9,2.5,23.5,8.3,72.4,52.9,21.5,58.7,,32.5,66.8,5.3762,1.4,2.9205,0.3664,85.808,776516.0,44420.2,57205.0
2019,NE,73.42420346075056,75.01580002615177,95.0,48.62435165409929,71.54016475613477,95.59299132633048,82.68099202371094,75.13097676851328,79.82176057260071,52.61718171119732,9.204583651642475,84.17911781371224,74.68234319836115,78.87933138647954,90.04918711589592,86.23318659286056,85.3515015473129,86.37009109532319,0.133654491566055,8.512618227781894,,,95.96979155298483,66.75807435819205,92.66074429771909,98.45067781673636,97.6618839853505,2.466013172511639,86.00551281086989,0.05963261756861896,9.011894408241636,,,82.7751228422003,83.6759578084819,89.91340092948171,98.97215666782228,82.65108852570228,84.7563919602563,82.36504804570029,34.892635292844986,42.017151835202725,63.048239782016346,48.23778494529922,97.62914614479362,63.70994177269787,95.0,89.0,78.8560515115137,76.63930357519575,15.4,56.9,,21.2,27.1,31.8,40.5,28.9,,,,86.4,68.1,25.6,,67.3,61.5,27.2,,14.04,,,,,37.5,54.3,68.0,68.9,,,87.9,31.5,70.6,144.9,111.6,194.2,1.2,76.3,,,29.0,39.7,39.6,83.7,83.0,2.2,26.6,9.2,52.5,47.5,23.8,56.3,,38.1,68.8,0.9804,2.4679,4.8934,0.0956,86.164,1954930.0,104430.0,53419.0
2019,NH,76.7809303223316,73.61376184111117,97.15219842164599,42.17258251548491,73.93866837139923,95.85680246411344,81.14180275469286,74.86168326285636,82.05251222303131,53.3961483197152,9.519134094540354,84.3548726542861,76.51807393261493,81.1922754642711,90.64676668391103,87.03696630746147,86.23793284876356,86.80499639495683,0.182492202785688,6.846884020069352,,,94.79163889730384,68.0386240322546,94.24662223568616,96.0320799674551,95.26861179855298,4.681483644309651,86.18684635726495,0.08427753341307892,8.58117360917234,,,82.7196445920071,83.3650732376847,89.63256114470047,98.96309107513805,82.69702649499392,84.97049100036733,82.17169942828079,37.27824453005058,45.566285344269374,58.47585285058406,55.15880675116344,96.36880339396757,74.60462670872765,95.90680195415257,93.75422773393461,81.77191884308223,77.24877320548926,14.7,44.6,,23.0,29.3,33.4,38.7,28.1,,,,88.7,68.9,28.9,,78.5,74.8,28.8,,19.65,,,,,35.3,58.7,69.4,74.1,,,60.2,28.5,73.3,143.4,97.1,185.0,1.6,53.8,,,33.8,29.0,49.6,82.1,80.5,2.4,36.7,8.0,55.7,50.2,29.1,53.9,,39.7,68.4,0.127,2.6334,1.618,0.0524,92.562,1371830.0,86797.5,63271.0
2019,NJ,75.70499181847933,75.66106243621209,93.08015569336324,52.25026429829992,74.78842817173138,96.4394827656119,83.04015417153077,77.35311142600465,77.54321539433074,58.85908498065798,9.018185118742526,83.02649400764031,73.49511415348519,77.15113680799955,90.68817384503659,85.81068956182078,85.63105413105413,84.9587603614753,0.15533155202328794,7.38250716543348,,,96.79524459831876,67.88689366851862,95.06539906617465,98.54633789260492,96.1892486631593,1.609131692756178,88.22340349495192,0.0793005771523275,8.059340619205019,,,82.95037170195612,80.28313108531822,89.23799859746114,98.8779660763705,82.05707663092453,84.5367109586253,81.3414502951182,40.76758424679441,43.25258211377061,62.247648998734626,52.19012763172248,96.5299942281793,66.64094882514699,91.40821128556978,85.84615384615384,79.02689342026333,76.61774723424496,,,,,,,,,,,,,,,,,,,,28.46,,,,,,,,,,,49.7,30.3,83.5,158.0,74.1,202.7,1.3,52.1,,,,,,,,,,,,,,,,,58.5,0.2076,9.6436,13.5534,0.0366,67.1489,9258800.0,619066.0,66862.0
2019,NM,73.88275113575489,73.86709754621288,94.14121359983885,42.001122392088966,72.29886528868698,95.9770831449105,80.50815725943912,71.40826648670836,80.77964173813528,56.39415042751693,8.951319930496918,80.38006915408002,76.55481887057613,76.78329866353131,89.27367344525071,85.25951564315382,84.40036316327738,84.52790165371476,0.12337762719411147,7.741625329595024,,,93.93534136546185,68.26648670836319,86.79790037342352,94.02199693441257,96.00321438770563,1.602598353033594,84.99494276038155,0.08443220614943552,8.052226180627079,,,82.4063837572722,82.62019521765447,89.36801944400617,98.81299610527876,81.62369872532992,84.22792556220232,81.73740110799241,48.61467159950045,45.7976525264649,51.37937343898926,52.97015382260657,96.2639195196783,68.2709142374733,93.71938581372966,88.24078384851266,78.21351262709085,76.37947400505095,17.6,54.6,,23.5,26.3,33.2,44.5,28.9,,,,84.6,56.2,32.6,,67.0,65.2,27.5,,17.49,,,,,22.5,43.0,67.3,72.5,,,73.6,33.3,108.2,158.2,78.7,204.0,2.7,49.9,,,28.7,23.9,53.2,80.3,77.2,3.3,31.8,11.0,58.7,47.9,35.8,56.7,,44.6,63.4,9.5068,1.7431,2.3052,0.0441,73.9189,2110150.0,90539.2,42907.0
2019,NV,74.59362513110435,75.72107646261287,97.83907676155319,47.914985014466104,76.4671612391599,96.74270804021386,85.00874881686322,81.86589240490139,77.75579027676827,53.608354864291016,8.961832887431761,82.182604691617,73.5771865646824,77.90374254943593,89.95958613914075,85.08069376582846,85.43391573507968,85.62000972090763,0.1604843058504515,6.867452866388683,,,93.88544539996755,68.89830023525423,94.95541027882315,97.57122099716047,97.57392113012864,2.404369929954699,88.9403241230198,0.10679759483310508,8.391274383898324,,,83.20141381890477,82.69198122205032,89.27835809002089,98.98913657197264,81.69004478442432,84.52557412119346,81.81541686249723,49.16610298606646,44.94417209223204,65.00853393364201,52.63122457854749,98.7860121255532,78.28833660418218,97.32337053155639,95.99261680185596,78.40070828758331,77.00378425684326,16.9,,,20.9,28.0,28.3,44.9,30.5,,,,89.2,,42.5,,,,32.0,,23.22,,,,,29.6,36.1,68.2,70.3,,,63.4,37.9,106.0,198.1,72.1,252.2,2.5,45.2,,,31.3,,39.5,79.7,70.4,2.7,19.6,9.9,55.8,54.2,31.2,49.5,,47.2,61.5,1.3774,8.4788,9.6159,0.7333,64.5784,3068940.0,158924.0,51785.0
2019,NY,76.65588544468234,74.02550966781725,90.17075282676555,40.693455545580534,77.30196874914614,96.20747645084055,82.97586581595442,74.2736079978953,79.20951395718846,60.113652403903494,9.864392470083422,82.51286384778902,74.71417226162664,77.11564484106104,89.64103298044746,84.85193054975545,84.9332765067806,84.36766148212068,0.13147747107638386,9.349706546402372,,,98.09894284990601,67.56360428257805,93.39488933029386,96.58648676123141,95.57068407395657,4.098360985159316,88.15748321506834,0.09210978565805854,9.1267784337517,,,82.90155254216494,83.09861744208479,89.9143854353626,98.8975813701319,82.45489015599024,84.55884760257952,81.00329162349566,45.483684856902464,46.446586180994466,55.34603456225396,51.88324045403298,97.38858150690979,67.37825024163945,89.32463668961474,81.41984569616928,80.73932008673269,77.69118014514638,12.3,,,20.0,28.4,30.8,29.4,27.1,,,,91.6,,31.5,,,,29.2,,31.62,,,,,36.0,48.5,67.7,65.2,,,56.9,23.8,113.2,166.6,65.7,208.1,1.4,36.7,,,27.7,18.8,37.8,77.7,68.7,2.3,23.4,9.4,56.2,51.7,29.3,61.4,,41.3,62.4,0.3781,8.6371,15.8547,0.0425,63.195,20222300.0,1361470.0,67325.0
